title,address,city,state,postal_code,price,facts and features,real estate provider,url
Lot/Land For Sale,4701 W 6200 S,Salt Lake City,UT,84118,"$3,699,999 ",14.1 ac lot,Realtypath LLC - Success,https://www.zillow.com/homedetails/4701-W-6200-S-Salt-Lake-City-UT-84118/2090803320_zpid/
House For Sale,5384 S Rocky Ridge Rd,Salt Lake City,UT,84118,"$385,000 ","4 bds , 3 ba , 3,624 sqft",CENTURY 21 Everest Realty Group,https://www.zillow.com/homedetails/5384-S-Rocky-Ridge-Rd-Salt-Lake-City-UT-84118/97754185_zpid/
For Sale by Owner,4408 W 6095 S,SALT LAKE CITY,UT,84118,"$292,000 ","4 bds , 3 ba , 2,500 sqft",,https://www.zillow.com/homedetails/4408-W-6095-S-Salt-Lake-City-UT-84118/12832785_zpid/
House For Sale,5313 S 5200 W,SALT LAKE CITY,UT,84118,"$215,000 ","3 bds , 2 ba , 1,428 sqft",,https://www.zillow.com/homedetails/5313-S-5200-W-Salt-Lake-City-UT-84118/12801806_zpid/
House For Sale,6237 W Far Vista Ct,SALT LAKE CITY,UT,84118,"$260,900 ","5 bds , 1 ba , 1,797 sqft",RE/MAX COMMUNITY-VALLEY,https://www.zillow.com/homedetails/6237-W-Far-Vista-Ct-Salt-Lake-City-UT-84118/12803439_zpid/
House For Sale,6167 S Cezanne W Cir,Kearns,UT,84118,"$319,900 ","5 bds , 3 ba , 3,127 sqft",RANLife Real Estate,https://www.zillow.com/homedetails/6167-S-Cezanne-W-Cir-Kearns-UT-84118/2090878518_zpid/
House For Sale,4189 W 5050 S,SALT LAKE CITY,UT,84118,"$245,000 ","3 bds , 1.5 ba , 1,976 sqft",,https://www.zillow.com/homedetails/4189-W-5050-S-Salt-Lake-City-UT-84118/12818212_zpid/
Condo For Sale,5656 W Red Ridge Ln,Salt Lake City,UT,84118,"$170,000 ","1 bd , 1 ba , 870 sqft",Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/5656-W-Red-Ridge-Ln-Salt-Lake-City-UT-84118/122072590_zpid/
House For Sale,5238 W Dewflower S Crk,Kearns,UT,84118,"$252,900 ","5 bds , 2 ba , 1,788 sqft",Realtypath LLC - Platinum,https://www.zillow.com/homedetails/5238-W-Dewflower-S-Crk-Kearns-UT-84118/2091494567_zpid/
Home For Sale,2746 S Hampton Park Dr,West Valley City,UT,84119,"$69,000 ","3 bds , 2 ba , 1,152 sqft",Realtypath LLC,https://www.zillow.com/homedetails/2746-S-Hampton-Park-Dr-West-Valley-City-UT-84119/2090376221_zpid/
Condo For Sale,3478 S Cozy River W Pl # 304,West Valley City,UT,84119,"$176,900 ","2 bds , 2 ba , 1,021 sqft",Select Group Realty LLC,https://www.zillow.com/homedetails/3478-S-Cozy-River-W-Pl-304-West-Valley-City-UT-84119/2090378990_zpid/
House For Sale,3660 S Lee Maur St,WEST VALLEY CITY,UT,84119,"$229,900 ","3 bds , 2 ba , 1,605 sqft",CENTURY 21 Everest Realty Group,https://www.zillow.com/homedetails/3660-S-Lee-Maur-St-West-Valley-City-UT-84119/12750341_zpid/
For Sale by Owner,4116 S Eastern Park Ln,WEST VALLEY CITY,UT,84119,"$230,000 ","3 bds , 2 ba , 1,680 sqft",,https://www.zillow.com/homedetails/4116-S-Eastern-Park-Ln-West-Valley-City-UT-84119/12811552_zpid/
New Construction,2329 S Brass Birch Ln # L92WGH,West Valley City,UT,84119,"$330,999+","5 bds , 3 ba , 3,505+ sqft",,https://www.zillow.com/community/steely-terrace/2091707310_zpid/
New Construction,2329 S Brass Birch Ln # LE06KE,West Valley City,UT,84119,"$304,999+","3 bds , 3 ba , 2,602+ sqft",,https://www.zillow.com/community/steely-terrace/2091707312_zpid/
House For Sale,3211 S Beaver St,WEST VALLEY CITY,UT,84119,"$249,000 ","4 bds , 3 ba , 1,850 sqft",CENTURY 21 Everest Realty Group,https://www.zillow.com/homedetails/3211-S-Beaver-St-West-Valley-City-UT-84119/12743813_zpid/
Townhouse For Sale,3752 S 700 W,West Valley City,UT,84119,"$260,000 ","3 bds , 3 ba , 1,864 sqft",,https://www.zillow.com/homedetails/3752-S-700-W-West-Valley-City-UT-84119/122073164_zpid/
House For Sale,3241 S 3450 W,WEST VALLEY CITY,UT,84119,"$200,000 ","2 bds , 1 ba , 1,068 sqft",Presidio Real Estate Company,https://www.zillow.com/homedetails/3241-S-3450-W-West-Valley-City-UT-84119/55441501_zpid/
House For Sale,3356 W Meadowbrook Dr,WEST VALLEY CITY,UT,84119,"$244,987 ","4 bds , 2 ba , 2,141 sqft",Sold By An Angel Real Estate,https://www.zillow.com/homedetails/3356-W-Meadowbrook-Dr-West-Valley-City-UT-84119/12813812_zpid/
Home For Sale,1666 W Calvo Dr # 51,West Valley City,UT,84119,"$15,000 ","2 bds , 1 ba , 1,100 sqft",CENTURY 21 Everest Realty Group,https://www.zillow.com/homedetails/1666-W-Calvo-Dr-51-West-Valley-City-UT-84119/2090586907_zpid/
House For Sale,4115 S Sunnypark Ln,WEST VALLEY CITY,UT,84119,"$219,900 ","4 bds , 2 ba , 1,680 sqft",Maxim Properties,https://www.zillow.com/homedetails/4115-S-Sunnypark-Ln-West-Valley-City-UT-84119/12811526_zpid/
Home For Sale,3598 S Casino Camino St,West Valley City,UT,84119,"$39,700 ","3 bds , 2 ba , 980 sqft",Realtypath LLC - Secure,https://www.zillow.com/homedetails/3598-S-Casino-Camino-St-West-Valley-City-UT-84119/2090525373_zpid/
Townhouse For Sale,2406 S Red Acorn Ct # 73,West Valley City,UT,84119,"$199,900 ","3 bds , 3 ba , 1,193 sqft",,https://www.zillow.com/homedetails/2406-S-Red-Acorn-Ct-73-West-Valley-City-UT-84119/2090585649_zpid/
Home For Sale,3344 W Regency Park S Dr,West Valley City,UT,84119,"$24,987 ","2 bds , 2 ba , 1,086 sqft",Intermountain Properties,https://www.zillow.com/homedetails/3344-W-Regency-Park-S-Dr-West-Valley-City-UT-84119/2090732318_zpid/
For Sale by Owner,3008 W Shadow Park Dr,WEST VALLEY CITY,UT,84119,"$265,000 ","5 bds , 3 ba , 2,500 sqft",,https://www.zillow.com/homedetails/3008-W-Shadow-Park-Dr-West-Valley-City-UT-84119/12812704_zpid/
Condo For Sale,3575 S 3200 W APT 12A,WEST VALLEY CITY,UT,84119,"$124,000 ","2 bds , 1 ba , 859 sqft",,https://www.zillow.com/homedetails/3575-S-3200-W-APT-12A-West-Valley-City-UT-84119/12750098_zpid/
Home For Sale,3231 W Hanover Park Dr,West Valley City,UT,84119,"$69,900 ","3 bds , 2 ba , 1,685 sqft",BLUEROOF REAL ESTATE COMPANY,https://www.zillow.com/homedetails/3231-W-Hanover-Park-Dr-West-Valley-City-UT-84119/2090762750_zpid/
House For Sale,1468 W Sunset Ave,WEST VALLEY CITY,UT,84119,"$240,000 ","3 bds , 1 ba , 1,312 sqft",,https://www.zillow.com/homedetails/1468-W-Sunset-Ave-West-Valley-City-UT-84119/12742711_zpid/
Auction,2922 Westcove Drive Aka 2922 W Westcove Dr,West Valley City,UT,84119,$239K,"4 bds , 2.5 ba , 2,150 sqft",,https://www.zillow.com/homedetails/2922-Westcove-Drive-Aka-2922-W-Westcove-Dr-West-Valley-City-UT-84119/2090644427_zpid/
Apartment For Sale,2383 S 1440 W,WEST VALLEY CITY,UT,84119,"$280,000 ","4 bds , -- ba , 2,392 sqft",Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/2383-S-1440-W-West-Valley-City-UT-84119/12741890_zpid/
Condo For Sale,3827 S Big River Way UNIT 3,West Valley City,UT,84119,"$176,500 ","3 bds , 2 ba , 1,232 sqft",Coldwell Banker Residential Brokerage - Salt Lake - Sugar House,https://www.zillow.com/homedetails/3827-S-Big-River-Way-UNIT-3-West-Valley-City-UT-84119/35979461_zpid/
Apartment For Sale,3661 S 3325 W,West Valley City,UT,84119,"$414,000 ","8 bds , 4 ba , 3,268 sqft",IMPOWER REAL ESTATE (UNITY),https://www.zillow.com/homedetails/3661-S-3325-W-West-Valley-City-UT-84119/2090609960_zpid/
House For Sale,4389 S Hawarden W Dr,West Valley City,UT,84119,"$370,000 ","4 bds , 2 ba , 2,532 sqft",Realtypath LLC - Prestige,https://www.zillow.com/homedetails/4389-S-Hawarden-W-Dr-West-Valley-City-UT-84119/2090523995_zpid/
House For Sale,3850 S Redwing St,WEST VALLEY CITY,UT,84119,"$378,876 ","6 bds , 3 ba , 3,396 sqft",Intermountain Properties,https://www.zillow.com/homedetails/3850-S-Redwing-St-West-Valley-City-UT-84119/12750455_zpid/
House For Sale,2916 W Dunraven Dr,WEST VALLEY CITY,UT,84119,"$215,000 ","3 bds , 2 ba , 1,546 sqft",Equity Real Estate - Advantage,https://www.zillow.com/homedetails/2916-W-Dunraven-Dr-West-Valley-City-UT-84119/12812739_zpid/
Home For Sale,2540 W 2780 S # 170,West Valley City,UT,84119,"$29,999 ","3 bds , 2 ba , 1,000 sqft",Coldwell Banker Residential Brokerage - Park City Newpark,https://www.zillow.com/homedetails/2540-W-2780-S-170-West-Valley-City-UT-84119/2091637247_zpid/
New Construction,2332 S Brass Birch Ln,West Valley City,UT,84119,"$369,999 ","4 bds , 3 ba , 2,517 sqft",,https://www.zillow.com/homedetails/2332-S-Brass-Birch-Ln-West-Valley-City-UT-84119/2091667451_zpid/
Home For Sale,2834 S Victoria Park Dr,West Valley City,UT,84119,"$64,900 ","3 bds , 2 ba , 1,344 sqft",Realtypath LLC - Prestige,https://www.zillow.com/homedetails/2834-S-Victoria-Park-Dr-West-Valley-City-UT-84119/2091409891_zpid/
For Sale by Owner,3015 W 3875 S,Salt Lake City,UT,84119,"$233,000 ","3 bds , 2 ba , 1,580 sqft",,https://www.zillow.com/homedetails/3015-W-3875-S-Salt-Lake-City-UT-84119/2092259623_zpid/
Home For Sale,2864 S 2540 W # 236,West Valley City,UT,84119,"$45,000 ","4 bds , 3 ba , 1,400 sqft","Team Plus Realty of Utah, LLC",https://www.zillow.com/homedetails/2864-S-2540-W-236-West-Valley-City-UT-84119/2103953414_zpid/
Foreclosure,1234 W Cj Way,West Valley City,UT,84119,"$43,900 ","3 bds , 2 ba , 993 sqft",Realtypath LLC - Secure,https://www.zillow.com/homedetails/1234-W-Cj-Way-West-Valley-City-UT-84119/2091697627_zpid/
House For Sale,3737 S 3200 W,WEST VALLEY CITY,UT,84119,"$235,000 ","4 bds , 2 ba , 1,960 sqft",,https://www.zillow.com/homedetails/3737-S-3200-W-West-Valley-City-UT-84119/12750237_zpid/
Home For Sale,3626 S Meadow Stream W Rd,West Valley City,UT,84119,"$69,900 ","3 bds , 2 ba , 1,450 sqft",IMPOWER REAL ESTATE - DREAM,https://www.zillow.com/homedetails/3626-S-Meadow-Stream-W-Rd-West-Valley-City-UT-84119/2091227017_zpid/
House For Sale,2156 W Appleseed Rd,WEST VALLEY CITY,UT,84119,"$398,950 ","6 bds , 4 ba , 3,612 sqft",Clark & Associates Inc. / David C.,https://www.zillow.com/homedetails/2156-W-Appleseed-Rd-West-Valley-City-UT-84119/54388931_zpid/
New Construction,2333 S Brass Birch Ln,West Valley City,UT,84119,"$344,999 ","3 bds , 3 ba , 2,199 sqft",,https://www.zillow.com/homedetails/2333-S-Brass-Birch-Ln-West-Valley-City-UT-84119/2091646120_zpid/
House For Sale,1450 W Parkway Ave,WEST VALLEY CITY,UT,84119,"$259,000 ","4 bds , 2 ba , 1,398 sqft",,https://www.zillow.com/homedetails/1450-W-Parkway-Ave-West-Valley-City-UT-84119/12742020_zpid/
Apartment For Sale,3426 S Mockingbird Way,WEST VALLEY CITY,UT,84119,"$279,900 ","6 bds , -- ba , 1,944 sqft",Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/3426-S-Mockingbird-Way-West-Valley-City-UT-84119/12744425_zpid/
Home For Sale,3661 S Birch River W Rd # 169,Salt Lake City,UT,84119,"$39,000 ","3 bds , 2 ba , 1,200 sqft",iPro Realty Network (Union Park),https://www.zillow.com/homedetails/3661-S-Birch-River-W-Rd-169-Salt-Lake-City-UT-84119/2092526405_zpid/
House For Sale,3736 S American Dr,WEST VALLEY CITY,UT,84119,"$249,000 ","4 bds , 2 ba , 1,642 sqft",Better Homes and Gardens Real Estate Franklin Group,https://www.zillow.com/homedetails/3736-S-American-Dr-West-Valley-City-UT-84119/12750304_zpid/
House For Sale,3363 S 1000 W,West Valley City,UT,84119,"$399,900 ","2 bds , 1 ba , 1,459 sqft",Equity Real Estate - Solid,https://www.zillow.com/homedetails/3363-S-1000-W-West-Valley-City-UT-84119/141855189_zpid/
House For Sale,3231 S 3450 W,WEST VALLEY CITY,UT,84119,"$219,900 ","3 bds , 1 ba , 1,344 sqft",CENTURY 21 Harman Realty,https://www.zillow.com/homedetails/3231-S-3450-W-West-Valley-City-UT-84119/55441502_zpid/
For Sale by Owner,3736 S Appleseed Rd,WEST VALLEY CITY,UT,84119,"$399,000 ","5 bds , 3 ba , 3,200 sqft",,https://www.zillow.com/homedetails/3736-S-Appleseed-Rd-West-Valley-City-UT-84119/51406748_zpid/
Townhouse For Sale,3023 S Ashburton Ln,WEST VALLEY CITY,UT,84120,"$249,900 ","3 bds , 2 ba , 1,756 sqft",Ulrich REALTORS,https://www.zillow.com/homedetails/3023-S-Ashburton-Ln-West-Valley-City-UT-84120/97778436_zpid/
House For Sale,3879 S Atlas Way,WEST VALLEY CITY,UT,84120,"$244,900 ","4 bds , 2 ba , 1,741 sqft",Realtypath LLC - Prestige,https://www.zillow.com/homedetails/3879-S-Atlas-Way-West-Valley-City-UT-84120/12747730_zpid/
House For Sale,3862 S 4000 W,WEST VALLEY CITY,UT,84120,"$275,000 ","5 bds , 3 ba , 2,350 sqft",Equity Real Estate - Advantage,https://www.zillow.com/homedetails/3862-S-4000-W-West-Valley-City-UT-84120/12748289_zpid/
House For Sale,3075 S Shoreline W Dr,West Valley City,UT,84120,"$374,900 ","4 bds , 4 ba , 3,281 sqft",Realtypath LLC,https://www.zillow.com/homedetails/3075-S-Shoreline-W-Dr-West-Valley-City-UT-84120/2090344162_zpid/
House For Sale,4236 S 3720 W,WEST VALLEY CITY,UT,84120,"$255,000 ","4 bds , 3 ba , 1,748 sqft",,https://www.zillow.com/homedetails/4236-S-3720-W-West-Valley-City-UT-84120/12813486_zpid/
Townhouse For Sale,5442 W Beckton Ct,WEST VALLEY CITY,UT,84120,"$249,900 ","3 bds , 3.5 ba , 1,812 sqft",,https://www.zillow.com/homedetails/5442-W-Beckton-Ct-West-Valley-City-UT-84120/83821756_zpid/
House For Sale,5148 W Brixham Way,WEST VALLEY CITY,UT,84120,"$520,000 ","4 bds , 4 ba , 4,560 sqft",,https://www.zillow.com/homedetails/5148-W-Brixham-Way-West-Valley-City-UT-84120/122071272_zpid/
House For Sale,3954 S 5375 W,WEST VALLEY CITY,UT,84120,"$299,000 ","5 bds , 3 ba , 3,226 sqft",The Mascaro Group,https://www.zillow.com/homedetails/3954-S-5375-W-West-Valley-City-UT-84120/12734699_zpid/
House For Sale,3174 S Summer Trail Dr,WEST VALLEY CITY,UT,84120,"$340,000 ","5 bds , 4 ba , 2,748 sqft",,https://www.zillow.com/homedetails/3174-S-Summer-Trail-Dr-West-Valley-City-UT-84120/61166656_zpid/
House For Sale,3174 S Summer Trail W Dr,West Valley City,UT,84120,"$340,000 ","5 bds , 4 ba , 2,748 sqft",,https://www.zillow.com/homedetails/3174-S-Summer-Trail-W-Dr-West-Valley-City-UT-84120/2090484927_zpid/
House For Sale,3034 S Festival Dr,WEST VALLEY CITY,UT,84120,"$200,000 ","3 bds , 2 ba , 1,237 sqft",CENTURY 21 Everest Realty Group,https://www.zillow.com/homedetails/3034-S-Festival-Dr-West-Valley-City-UT-84120/12723210_zpid/
House For Sale,2928 S Drawbridge Way,WEST VALLEY CITY,UT,84120,"$265,000 ","4 bds , 3 ba , 2,280 sqft",Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/2928-S-Drawbridge-Way-West-Valley-City-UT-84120/12745809_zpid/
House For Sale,4687 S Vassar W St,West Valley City,UT,84120,"$262,500 ","3 bds , 2 ba , 1,920 sqft",Coldwell Banker Residential - North Davis-Layton,https://www.zillow.com/homedetails/4687-S-Vassar-W-St-West-Valley-City-UT-84120/2091343202_zpid/
Auction,3888 W Starwood St,Salt Lake City,UT,84120,$240K,"3 bds , 2.5 ba , 1,696 sqft",,https://www.zillow.com/homedetails/3888-W-Starwood-St-Salt-Lake-City-UT-84120/2092286618_zpid/
House For Sale,2802 S Hackney Rd,West Valley City,UT,84120,"$559,900 ","5 bds , 4 ba , 5,278 sqft",Realtypath LLC - Executives,https://www.zillow.com/homedetails/2802-S-Hackney-Rd-West-Valley-City-UT-84120/145605856_zpid/
House For Sale,4453 W Nancy Dr,WEST VALLEY CITY,UT,84120,"$265,000 ","5 bds , 2 ba , 1,892 sqft",Equity Real Estate - Solid,https://www.zillow.com/homedetails/4453-W-Nancy-Dr-West-Valley-City-UT-84120/12747004_zpid/
House For Sale,4332 S Moorgate Cir,WEST VALLEY CITY,UT,84120,"$179,950 ","3 bds , 1 ba , 1,432 sqft",RE/MAX OVERLAND,https://www.zillow.com/homedetails/4332-S-Moorgate-Cir-West-Valley-City-UT-84120/12813414_zpid/
For Sale by Owner,5510 W Lockwood Dr,WEST VALLEY CITY,UT,84120,"$264,000 ","4 bds , 2 ba , 2,000 sqft",,https://www.zillow.com/homedetails/5510-W-Lockwood-Dr-West-Valley-City-UT-84120/12797341_zpid/
For Sale by Owner,4502 W Lorna Cir,WEST VALLEY CITY,UT,84120,"$285,000 ","4 bds , 2 ba , 1,738 sqft",,https://www.zillow.com/homedetails/4502-W-Lorna-Cir-West-Valley-City-UT-84120/12747769_zpid/
Apartment For Sale,4525 S 3820 W,Salt Lake City,UT,84120,"$699,999 ","8 bds , 4 ba , 4,178 sqft",,https://www.zillow.com/homedetails/4525-S-3820-W-Salt-Lake-City-UT-84120/2090954950_zpid/
House For Sale,3252 S Stanton Dr,WEST VALLEY CITY,UT,84120,"$309,900 ","5 bds , 3 ba , 2,378 sqft",Coldwell Banker Residential Brokerage - Provo-Orem & Sundance,https://www.zillow.com/homedetails/3252-S-Stanton-Dr-West-Valley-City-UT-84120/12746332_zpid/
House For Sale,5289 W Postwood S Cir,West Valley City,UT,84120,"$289,900 ","6 bds , 3 ba , 2,632 sqft",Realtypath - Guerrero,https://www.zillow.com/homedetails/5289-W-Postwood-S-Cir-West-Valley-City-UT-84120/2094192691_zpid/
House For Sale,4687 S Vassar St,WEST VALLEY CITY,UT,84120,"$262,500 ","3 bds , 2 ba , 1,920 sqft",Coldwell Banker Residential Brokerage - North Davis - Layton,https://www.zillow.com/homedetails/4687-S-Vassar-St-West-Valley-City-UT-84120/12816236_zpid/
House For Sale,3190 S 4100 W,WEST VALLEY CITY,UT,84120,"$399,000 ","3 bds , 1 ba , 2,652 sqft",Realtypath Corporate,https://www.zillow.com/homedetails/3190-S-4100-W-West-Valley-City-UT-84120/12746772_zpid/
House For Sale,2963 S Festival W Dr,West Valley City,UT,84120,"$269,900 ","3 bds , 2 ba , 1,384 sqft",Realtypath LLC,https://www.zillow.com/homedetails/2963-S-Festival-W-Dr-West-Valley-City-UT-84120/2091082967_zpid/
House For Sale,4543 S 4000 W,West Valley City,UT,84120,"$1,375,000 ","Studio , -- ba , -- sqft",EXIT REALTY SUCCESS,https://www.zillow.com/homedetails/4543-S-4000-W-West-Valley-City-UT-84120/2093611318_zpid/
House For Sale,4358 W 3500 S,West Valley City,UT,84120,"$479,999 ","3 bds , 1 ba , 1,716 sqft",RE/MAX MASTERS,https://www.zillow.com/homedetails/4358-W-3500-S-West-Valley-City-UT-84120/2091188756_zpid/
House For Sale,4270 S Whipoorwhil St,West Valley City,UT,84120,"$205,000 ","4 bds , 1 ba , 1,784 sqft",Cannon & Company,https://www.zillow.com/homedetails/4270-S-Whipoorwhil-St-West-Valley-City-UT-84120/2091729301_zpid/
House For Sale,3553 E Summer S Ests,Cottonwood Heights,UT,84121,"$550,000 ","5 bds , 3 ba , 3,668 sqft",iPro Realty Network (Union Park),https://www.zillow.com/homedetails/3553-E-Summer-S-Ests-Cottonwood-Heights-UT-84121/2090376219_zpid/
House For Sale,2663 E Bridgeport Ave,Salt Lake City,UT,84121,"$710,000 ","7 bds , 5 ba , 4,358 sqft","FLUX Real Estate, LLC",https://www.zillow.com/homedetails/2663-E-Bridgeport-Ave-Salt-Lake-City-UT-84121/12886009_zpid/
House For Sale,5828 S Whitewater Dr,Holladay,UT,84121,"$949,900 ","6 bds , 4 ba , 5,904 sqft","Summit Realty, Inc.",https://www.zillow.com/homedetails/5828-S-Whitewater-Dr-Holladay-UT-84121/2094935126_zpid/
Lot/Land For Sale,2075 E Pheasant Way,Salt Lake City,UT,84121,"$1,100,000 ",#NAME?,,https://www.zillow.com/homedetails/2075-E-Pheasant-Way-Salt-Lake-City-UT-84121/12862750_zpid/
House For Sale,2347 E Cardinal Way,Salt Lake City,UT,84121,"$529,000 ","4 bds , 3 ba , 2,896 sqft",CENTURY 21 Everest Realty Group,https://www.zillow.com/homedetails/2347-E-Cardinal-Way-Salt-Lake-City-UT-84121/12876562_zpid/
House For Sale,8051 S Demerest E Rd,Cottonwood Heights,UT,84121,"$695,000 ","6 bds , 4 ba , 4,493 sqft",Coldwell Banker Residential Brkg - South Valley,https://www.zillow.com/homedetails/8051-S-Demerest-E-Rd-Cottonwood-Heights-UT-84121/2090378988_zpid/
House For Sale,8051 S Demerest Rd,Salt Lake City,UT,84121,"$695,000 ","6 bds , 4 ba , 4,493 sqft",Coldwell Banker Residential Brokerage - South Valley,https://www.zillow.com/homedetails/8051-S-Demerest-Rd-Salt-Lake-City-UT-84121/12887295_zpid/
House For Sale,1720 E 6400 S,SALT LAKE CITY,UT,84121,"$698,000 ","5 bds , 3 ba , 4,494 sqft",RE/MAX ASSOCIATES,https://www.zillow.com/homedetails/1720-E-6400-S-Salt-Lake-City-UT-84121/12870963_zpid/
Lot/Land For Sale,11340 E Big Cottonwood Canyon Rd,Brighton,UT,84121,"$373,500 ",0.28 ac lot,"Locus, A Real Estate Company",https://www.zillow.com/homedetails/11340-E-Big-Cottonwood-Canyon-Rd-Brighton-UT-84121/2098287714_zpid/
House For Sale,3116 E Danish Ridge Way,Salt Lake City,UT,84121,"$599,000 ","3 bds , 3 ba , 3,454 sqft",,https://www.zillow.com/homedetails/3116-E-Danish-Ridge-Way-Salt-Lake-City-UT-84121/12887208_zpid/
House For Sale,6492 S Lombardy E Dr,Salt Lake City,UT,84121,"$340,000 ","4 bds , 2 ba , 1,500 sqft",Coldwell Banker Residential Brokerage-Sugarhouse,https://www.zillow.com/homedetails/6492-S-Lombardy-E-Dr-Salt-Lake-City-UT-84121/2090401300_zpid/
House For Sale,2233 E 6675 S,Salt Lake City,UT,84121,"$299,000 ","3 bds , 2 ba , 1,230 sqft",,https://www.zillow.com/homedetails/2233-E-6675-S-Salt-Lake-City-UT-84121/12872378_zpid/
House For Sale,1339 E Rainsborough S Rd,Murray,UT,84121,"$414,900 ","4 bds , 3 ba , 2,798 sqft",Casper and Associates Real Estate L.L.C.,https://www.zillow.com/homedetails/1339-E-Rainsborough-S-Rd-Murray-UT-84121/2090486099_zpid/
House For Sale,6492 S Lombardy Dr,SALT LAKE CITY,UT,84121,"$340,000 ","4 bds , 2 ba , 1,500 sqft",Coldwell Banker Residential Brokerage - Salt Lake - Sugar House,https://www.zillow.com/homedetails/6492-S-Lombardy-Dr-Salt-Lake-City-UT-84121/12870404_zpid/
For Sale by Owner,5845 S 1900 E,Salt Lake City,UT,84121,"$895,000 ","5 bds , 5 ba , 6,940 sqft",,https://www.zillow.com/homedetails/5845-S-1900-E-Salt-Lake-City-UT-84121/52836376_zpid/
House For Sale,1919 E 7130 S,Salt Lake City,UT,84121,"$399,900 ","3 bds , 2 ba , 2,900 sqft",Home and Hearth Real Estate LLC,https://www.zillow.com/homedetails/1919-E-7130-S-Salt-Lake-City-UT-84121/12877762_zpid/
House For Sale,6765 S Rossbern Cv,Salt Lake City,UT,84121,"$667,500 ","6 bds , 4 ba , 4,382 sqft",Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/6765-S-Rossbern-Cv-Salt-Lake-City-UT-84121/12873251_zpid/
Condo For Sale,1205 E Privet Dr # 319,Salt Lake City,UT,84121,"$239,900 ","2 bds , 2 ba , 1,284 sqft",Summit Sotheby's International Realty,https://www.zillow.com/homedetails/1205-E-Privet-Dr-319-Salt-Lake-City-UT-84121/60255349_zpid/
House For Sale,1675 E Ensign Cir,Salt Lake City,UT,84121,"$419,800 ","5 bds , 4 ba , 2,722 sqft",,https://www.zillow.com/homedetails/1675-E-Ensign-Cir-Salt-Lake-City-UT-84121/12877516_zpid/
