zpid,title,address,city,state,postal_code,price,facts and features,url,beds,baths,sqft,neighborhood,region,price_per_sqft,size_type
2090378988,House For Sale,8051 S Demerest E Rd,COTTONWOOD HEIGHTS,UT,84121,695000.0,"6 bds , 4 ba , 4,493 sqft",https://www.zillow.com/homedetails/8051-S-Demerest-E-Rd-Cottonwood-Heights-UT-84121/2090378988_zpid/,6.0,4.0,4493.0,Cottonwood,East-SLC,154.68506565768973,large
12887295,House For Sale,8051 S Demerest Rd,SALT LAKE CITY,UT,84121,695000.0,"6 bds , 4 ba , 4,493 sqft",https://www.zillow.com/homedetails/8051-S-Demerest-Rd-Salt-Lake-City-UT-84121/12887295_zpid/,6.0,4.0,4493.0,Cottonwood,East-SLC,154.68506565768973,large
12870963,House For Sale,1720 E 6400 S,SALT LAKE CITY,UT,84121,698000.0,"5 bds , 3 ba , 4,494 sqft",https://www.zillow.com/homedetails/1720-E-6400-S-Salt-Lake-City-UT-84121/12870963_zpid/,5.0,3.0,4494.0,Cottonwood,East-SLC,155.318202047174,large
2098287714,Lot/Land For Sale,11340 E Big Cottonwood Canyon Rd,BRIGHTON,UT,84121,373500.0,0.28 ac lot,https://www.zillow.com/homedetails/11340-E-Big-Cottonwood-Canyon-Rd-Brighton-UT-84121/2098287714_zpid/,,,,Cottonwood,East-SLC,,medium
12887208,House For Sale,3116 E Danish Ridge Way,SALT LAKE CITY,UT,84121,599000.0,"3 bds , 3 ba , 3,454 sqft",https://www.zillow.com/homedetails/3116-E-Danish-Ridge-Way-Salt-Lake-City-UT-84121/12887208_zpid/,3.0,3.0,3454.0,Cottonwood,East-SLC,173.42211928199188,large
2090401300,House For Sale,6492 S Lombardy E Dr,SALT LAKE CITY,UT,84121,340000.0,"4 bds , 2 ba , 1,500 sqft",https://www.zillow.com/homedetails/6492-S-Lombardy-E-Dr-Salt-Lake-City-UT-84121/2090401300_zpid/,4.0,2.0,1500.0,Cottonwood,East-SLC,226.66666666666666,medium
12872378,House For Sale,2233 E 6675 S,SALT LAKE CITY,UT,84121,299000.0,"3 bds , 2 ba , 1,230 sqft",https://www.zillow.com/homedetails/2233-E-6675-S-Salt-Lake-City-UT-84121/12872378_zpid/,3.0,2.0,1230.0,Cottonwood,East-SLC,243.08943089430895,medium
2090486099,House For Sale,1339 E Rainsborough S Rd,MURRAY,UT,84121,414900.0,"4 bds , 3 ba , 2,798 sqft",https://www.zillow.com/homedetails/1339-E-Rainsborough-S-Rd-Murray-UT-84121/2090486099_zpid/,4.0,3.0,2798.0,Cottonwood,East-SLC,148.28448892065762,large
12870404,House For Sale,6492 S Lombardy Dr,SALT LAKE CITY,UT,84121,340000.0,"4 bds , 2 ba , 1,500 sqft",https://www.zillow.com/homedetails/6492-S-Lombardy-Dr-Salt-Lake-City-UT-84121/12870404_zpid/,4.0,2.0,1500.0,Cottonwood,East-SLC,226.66666666666666,medium
52836376,For Sale by Owner,5845 S 1900 E,SALT LAKE CITY,UT,84121,895000.0,"5 bds , 5 ba , 6,940 sqft",https://www.zillow.com/homedetails/5845-S-1900-E-Salt-Lake-City-UT-84121/52836376_zpid/,5.0,5.0,6940.0,Cottonwood,East-SLC,128.96253602305475,large
12877762,House For Sale,1919 E 7130 S,SALT LAKE CITY,UT,84121,399900.0,"3 bds , 2 ba , 2,900 sqft",https://www.zillow.com/homedetails/1919-E-7130-S-Salt-Lake-City-UT-84121/12877762_zpid/,3.0,2.0,2900.0,Cottonwood,East-SLC,137.89655172413794,large
12873251,House For Sale,6765 S Rossbern Cv,SALT LAKE CITY,UT,84121,667500.0,"6 bds , 4 ba , 4,382 sqft",https://www.zillow.com/homedetails/6765-S-Rossbern-Cv-Salt-Lake-City-UT-84121/12873251_zpid/,6.0,4.0,4382.0,Cottonwood,East-SLC,152.32770424463715,large
60255349,Condo For Sale,1205 E Privet Dr # 319,SALT LAKE CITY,UT,84121,239900.0,"2 bds , 2 ba , 1,284 sqft",https://www.zillow.com/homedetails/1205-E-Privet-Dr-319-Salt-Lake-City-UT-84121/60255349_zpid/,2.0,2.0,1284.0,Cottonwood,East-SLC,186.8380062305296,medium
12877516,House For Sale,1675 E Ensign Cir,SALT LAKE CITY,UT,84121,419800.0,"5 bds , 4 ba , 2,722 sqft",https://www.zillow.com/homedetails/1675-E-Ensign-Cir-Salt-Lake-City-UT-84121/12877516_zpid/,5.0,4.0,2722.0,Cottonwood,East-SLC,154.22483468038206,large
12873479,House For Sale,6835 S Vista Grande Dr,SALT LAKE CITY,UT,84121,725000.0,"7 bds , 4 ba , 5,261 sqft",https://www.zillow.com/homedetails/6835-S-Vista-Grande-Dr-Salt-Lake-City-UT-84121/12873479_zpid/,7.0,4.0,5261.0,Cottonwood,East-SLC,137.80650066527275,large
2090441687,House For Sale,1675 E Ensign S Cir,COTTONWOOD HEIGHTS,UT,84121,419800.0,"5 bds , 4 ba , 2,722 sqft",https://www.zillow.com/homedetails/1675-E-Ensign-S-Cir-Cottonwood-Heights-UT-84121/2090441687_zpid/,5.0,4.0,2722.0,Cottonwood,East-SLC,154.22483468038206,large
2090427723,Lot/Land For Sale,6575 S Old Honeycomb E Rd,SOLITUDE,UT,84121,295000.0,0.72 ac lot,https://www.zillow.com/homedetails/6575-S-Old-Honeycomb-E-Rd-Solitude-UT-84121/2090427723_zpid/,,,,Cottonwood,East-SLC,,medium
63342524,Condo For Sale,1230 E Privet Dr # 323,SALT LAKE CITY,UT,84121,239900.0,"2 bds , 2 ba , 1,275 sqft",https://www.zillow.com/homedetails/1230-E-Privet-Dr-323-Salt-Lake-City-UT-84121/63342524_zpid/,2.0,2.0,1275.0,Cottonwood,East-SLC,188.15686274509804,medium
72628085,Auction,1178 E 6600 S # 402,SALT LAKE CITY,UT,84121,134000.0,"2 bds , 2 ba , 1,068 sqft",https://www.zillow.com/homedetails/1178-E-6600-S-402-Salt-Lake-City-UT-84121/72628085_zpid/,2.0,2.0,1068.0,Cottonwood,East-SLC,125.46816479400749,small
12877787,House For Sale,1885 E 7200 S,SALT LAKE CITY,UT,84121,389900.0,"4 bds , 2 ba , 2,392 sqft",https://www.zillow.com/homedetails/1885-E-7200-S-Salt-Lake-City-UT-84121/12877787_zpid/,4.0,2.0,2392.0,Cottonwood,East-SLC,163.00167224080266,medium
12872991,House For Sale,6376 S Canyon Cove Dr,SALT LAKE CITY,UT,84121,1350000.0,"6 bds , 7 ba , 7,140 sqft",https://www.zillow.com/homedetails/6376-S-Canyon-Cove-Dr-Salt-Lake-City-UT-84121/12872991_zpid/,6.0,7.0,7140.0,Cottonwood,East-SLC,189.07563025210084,large
12865746,House For Sale,5857 S Lupine Way,SALT LAKE CITY,UT,84121,444900.0,"4 bds , 2 ba , 1,850 sqft",https://www.zillow.com/homedetails/5857-S-Lupine-Way-Salt-Lake-City-UT-84121/12865746_zpid/,4.0,2.0,1850.0,Cottonwood,East-SLC,240.48648648648648,medium
61169878,House For Sale,2658 E 6200 S,SALT LAKE CITY,UT,84121,1695000.0,"7 bds , 7 ba , 9,817 sqft",https://www.zillow.com/homedetails/2658-E-6200-S-Salt-Lake-City-UT-84121/61169878_zpid/,7.0,7.0,9817.0,Cottonwood,East-SLC,172.65967199755525,large
12863466,Condo For Sale,5839 S Waterbury Dr UNIT J,SALT LAKE CITY,UT,84121,212000.0,"2 bds , 2 ba , 1,083 sqft",https://www.zillow.com/homedetails/5839-S-Waterbury-Dr-UNIT-J-Salt-Lake-City-UT-84121/12863466_zpid/,2.0,2.0,1083.0,Cottonwood,East-SLC,195.75253924284397,small
12863022,For Sale by Owner,6060 S 2180 E,SALT LAKE CITY,UT,84121,810000.0,"5 bds , 5 ba , 4,708 sqft",https://www.zillow.com/homedetails/6060-S-2180-E-Salt-Lake-City-UT-84121/12863022_zpid/,5.0,5.0,4708.0,Cottonwood,East-SLC,172.04757858963467,large
12864855,Condo For Sale,5710 S 900 E APT 11,SALT LAKE CITY,UT,84121,149900.0,"2 bds , 1 ba , 860 sqft",https://www.zillow.com/homedetails/5710-S-900-E-APT-11-Salt-Lake-City-UT-84121/12864855_zpid/,2.0,1.0,860.0,Cottonwood,East-SLC,174.30232558139534,small
12873166,House For Sale,6638 S Juliet Way,SALT LAKE CITY,UT,84121,1295000.0,"7 bds , 6 ba , 8,655 sqft",https://www.zillow.com/homedetails/6638-S-Juliet-Way-Salt-Lake-City-UT-84121/12873166_zpid/,7.0,6.0,8655.0,Cottonwood,East-SLC,149.62449451184287,large
12876916,House For Sale,7455 S 2200 E,SALT LAKE CITY,UT,84121,485000.0,"5 bds , 3 ba , 3,549 sqft",https://www.zillow.com/homedetails/7455-S-2200-E-Salt-Lake-City-UT-84121/12876916_zpid/,5.0,3.0,3549.0,Cottonwood,East-SLC,136.6582135812905,large
12872277,House For Sale,6538 S Bouchelle Ln,SALT LAKE CITY,UT,84121,759000.0,"5 bds , 4 ba , 4,861 sqft",https://www.zillow.com/homedetails/6538-S-Bouchelle-Ln-Salt-Lake-City-UT-84121/12872277_zpid/,5.0,4.0,4861.0,Cottonwood,East-SLC,156.140711787698,large
12870770,House For Sale,1728 E Haven Dale Ct,SALT LAKE CITY,UT,84121,1195000.0,"7 bds , 5 ba , 5,638 sqft",https://www.zillow.com/homedetails/1728-E-Haven-Dale-Ct-Salt-Lake-City-UT-84121/12870770_zpid/,7.0,5.0,5638.0,Cottonwood,East-SLC,211.95459382759844,large
63342528,Condo For Sale,1230 E Privet Dr # 428,SALT LAKE CITY,UT,84121,239900.0,"3 bds , 2 ba , 1,387 sqft",https://www.zillow.com/homedetails/1230-E-Privet-Dr-428-Salt-Lake-City-UT-84121/63342528_zpid/,3.0,2.0,1387.0,Cottonwood,East-SLC,172.9632299927902,medium
12888251,House For Sale,8504 S Kings Hill Dr,SALT LAKE CITY,UT,84121,1200000.0,"6 bds , 6 ba , 5,469 sqft",https://www.zillow.com/homedetails/8504-S-Kings-Hill-Dr-Salt-Lake-City-UT-84121/12888251_zpid/,6.0,6.0,5469.0,Cottonwood,East-SLC,219.41854086670324,large
2096305433,House For Sale,1994 E Olympus Point Dr,HOLLADAY,UT,84121,1402200.0,"4 bds , 4 ba , 5,348 sqft",https://www.zillow.com/homedetails/1994-E-Olympus-Point-Dr-Holladay-UT-84121/2096305433_zpid/,4.0,4.0,5348.0,Cottonwood,East-SLC,262.191473448018,large
72630952,House For Sale,2114 E Fardown Ave,SALT LAKE CITY,UT,84121,1320000.0,"5 bds , 6 ba , 6,337 sqft",https://www.zillow.com/homedetails/2114-E-Fardown-Ave-Salt-Lake-City-UT-84121/72630952_zpid/,5.0,6.0,6337.0,Cottonwood,East-SLC,208.30045762979327,large
12870601,Condo For Sale,1716 E 6450 S,SALT LAKE CITY,UT,84121,374900.0,"4 bds , 4 ba , 2,795 sqft",https://www.zillow.com/homedetails/1716-E-6450-S-Salt-Lake-City-UT-84121/12870601_zpid/,4.0,4.0,2795.0,Cottonwood,East-SLC,134.1323792486583,large
2090722959,House For Sale,6694 S Stone Mill S Dr,SALT LAKE CITY,UT,84121,762000.0,"6 bds , 4 ba , 5,072 sqft",https://www.zillow.com/homedetails/6694-S-Stone-Mill-S-Dr-Salt-Lake-City-UT-84121/2090722959_zpid/,6.0,4.0,5072.0,Cottonwood,East-SLC,150.23659305993692,large
2090521091,House For Sale,8504 S Kings Hill E Dr,COTTONWOOD HEIGHTS,UT,84121,1200000.0,"6 bds , 6 ba , 5,469 sqft",https://www.zillow.com/homedetails/8504-S-Kings-Hill-E-Dr-Cottonwood-Heights-UT-84121/2090521091_zpid/,6.0,6.0,5469.0,Cottonwood,East-SLC,219.41854086670324,large
2090768676,House For Sale,11468 E Balsam Forest S Ln,SOLITUDE,UT,84121,1650000.0,"3 bds , 4 ba , 3,417 sqft",https://www.zillow.com/homedetails/11468-E-Balsam-Forest-S-Ln-Solitude-UT-84121/2090768676_zpid/,3.0,4.0,3417.0,Cottonwood,East-SLC,482.87971905179984,large
2090525391,Lot/Land For Sale,2715 E 6200 S,HOLLADAY,UT,84121,4099999.0,4.29 ac lot,https://www.zillow.com/homedetails/2715-E-6200-S-Holladay-UT-84121/2090525391_zpid/,,,,Cottonwood,East-SLC,,medium
2090642300,House For Sale,6638 S Juliet Way Cottonwood Heights Ut # 84121,OTHER CITY UTAH,UT,84121,1295000.0,"7 bds , 9 ba , 8,655 sqft",https://www.zillow.com/homedetails/6638-S-Juliet-Way-Cottonwood-Heights-Ut-84121-Other-City-Utah-UT-84121/2090642300_zpid/,7.0,9.0,8655.0,Cottonwood,East-SLC,149.62449451184287,large
2090781386,Lot/Land For Sale,9032 S Kings Hill Pl,COTTONWOOD HEIGHTS,UT,84121,299000.0,0.36 ac lot,https://www.zillow.com/homedetails/9032-S-Kings-Hill-Pl-Cottonwood-Heights-UT-84121/2090781386_zpid/,,,,Cottonwood,East-SLC,,medium
2090669845,Lot/Land For Sale,5663 S Blue Lune E Ln,HOLLADAY,UT,84121,635000.0,0.65 ac lot,https://www.zillow.com/homedetails/5663-S-Blue-Lune-E-Ln-Holladay-UT-84121/2090669845_zpid/,,,,Cottonwood,East-SLC,,medium
55442479,Auction,5909 S Deerwood Farms Ln,SALT LAKE CITY,UT,84121,9060000.0,"5 bds , 16 ba , 22,393 sqft",https://www.zillow.com/homedetails/5909-S-Deerwood-Farms-Ln-Salt-Lake-City-UT-84121/55442479_zpid/,5.0,16.0,22393.0,Cottonwood,East-SLC,404.590720314384,large
2093328762,House For Sale,8686 S Grand Oak Dr,COTTONWOOD HEIGHTS,UT,84121,479500.0,"4 bds , 3 ba , 2,838 sqft",https://www.zillow.com/homedetails/8686-S-Grand-Oak-Dr-Cottonwood-Heights-UT-84121/2093328762_zpid/,4.0,3.0,2838.0,Cottonwood,East-SLC,168.9570119802678,large
2091577171,Foreclosure,5909 S Deerwood Farms E Ln,HOLLADAY,UT,84121,5400000.0,"5 bds , 16 ba , 32,463 sqft",https://www.zillow.com/homedetails/5909-S-Deerwood-Farms-E-Ln-Holladay-UT-84121/2091577171_zpid/,5.0,16.0,32463.0,Cottonwood,East-SLC,166.3432215137233,large
12863300,House For Sale,1545 E 5600 S,SALT LAKE CITY,UT,84121,345000.0,"3 bds , 2 ba , 2,380 sqft",https://www.zillow.com/homedetails/1545-E-5600-S-Salt-Lake-City-UT-84121/12863300_zpid/,3.0,2.0,2380.0,Cottonwood,East-SLC,144.9579831932773,medium
2091024167,House For Sale,7389 S Prospector Dr,COTTONWOOD HEIGHTS,UT,84121,179500.0,"Studio , -- ba , -- sqft",https://www.zillow.com/homedetails/7389-S-Prospector-Dr-Cottonwood-Heights-UT-84121/2091024167_zpid/,,,,Cottonwood,East-SLC,,medium
2090945392,House For Sale,12247 E Lady Lake Ln # S,BRIGHTON,UT,84121,329000.0,"3 bds , 1 ba , 962 sqft",https://www.zillow.com/homedetails/12247-E-Lady-Lake-Ln-S-Brighton-UT-84121/2090945392_zpid/,3.0,1.0,962.0,Cottonwood,East-SLC,341.995841995842,small
12876171,House For Sale,2066 E Lonsdale Dr,SALT LAKE CITY,UT,84121,575000.0,"5 bds , 3 ba , 3,600 sqft",https://www.zillow.com/homedetails/2066-E-Lonsdale-Dr-Salt-Lake-City-UT-84121/12876171_zpid/,5.0,3.0,3600.0,Cottonwood,East-SLC,159.72222222222223,large
2091181100,House For Sale,1785 E Meadow Downs Way,COTTONWOOD HEIGHTS,UT,84121,1100000.0,"9 bds , 5 ba , 7,126 sqft",https://www.zillow.com/homedetails/1785-E-Meadow-Downs-Way-Cottonwood-Heights-UT-84121/2091181100_zpid/,9.0,5.0,7126.0,Cottonwood,East-SLC,154.36429974740386,large
12888269,House For Sale,3636 E Top Of The World Dr,SALT LAKE CITY,UT,84121,519900.0,"5 bds , 3 ba , 3,001 sqft",https://www.zillow.com/homedetails/3636-E-Top-Of-The-World-Dr-Salt-Lake-City-UT-84121/12888269_zpid/,5.0,3.0,3001.0,Cottonwood,East-SLC,173.2422525824725,large
111374012,House For Sale,6114 S Holladay Blvd,SALT LAKE CITY,UT,84121,3500000.0,"5 bds , 7 ba , 10,168 sqft",https://www.zillow.com/homedetails/6114-S-Holladay-Blvd-Salt-Lake-City-UT-84121/111374012_zpid/,5.0,7.0,10168.0,Cottonwood,East-SLC,344.2171518489378,large
2090876298,House For Sale,6256 S Moose Run Ln,BRIGHTON,UT,84121,329000.0,"3 bds , 1 ba , 880 sqft",https://www.zillow.com/homedetails/6256-S-Moose-Run-Ln-Brighton-UT-84121/2090876298_zpid/,3.0,1.0,880.0,Cottonwood,East-SLC,373.8636363636364,small
12873606,House For Sale,6517 S Canyon Cove Dr,SALT LAKE CITY,UT,84121,950000.0,"6 bds , 5 ba , 5,683 sqft",https://www.zillow.com/homedetails/6517-S-Canyon-Cove-Dr-Salt-Lake-City-UT-84121/12873606_zpid/,6.0,5.0,5683.0,Cottonwood,East-SLC,167.1652296322365,large
2091436734,House For Sale,2007 E Regal Stream S Cv,COTTONWOOD HEIGHTS,UT,84121,1500000.0,"5 bds , 6 ba , 8,001 sqft",https://www.zillow.com/homedetails/2007-E-Regal-Stream-S-Cv-Cottonwood-Heights-UT-84121/2091436734_zpid/,5.0,6.0,8001.0,Cottonwood,East-SLC,187.47656542932134,large
12876573,House For Sale,2451 E Cardinal Way,SALT LAKE CITY,UT,84121,399000.0,"5 bds , 1 ba , 2,769 sqft",https://www.zillow.com/homedetails/2451-E-Cardinal-Way-Salt-Lake-City-UT-84121/12876573_zpid/,5.0,1.0,2769.0,Cottonwood,East-SLC,144.09534127843986,large
52836785,House For Sale,2103 E 6425 S,SALT LAKE CITY,UT,84121,824900.0,"5 bds , 4 ba , 6,235 sqft",https://www.zillow.com/homedetails/2103-E-6425-S-Salt-Lake-City-UT-84121/52836785_zpid/,5.0,4.0,6235.0,Cottonwood,East-SLC,132.30152365677625,large
2096702526,House For Sale,3419 E Gun Club Rd,HOLLADAY,UT,84121,1299000.0,"7 bds , 7 ba , 9,124 sqft",https://www.zillow.com/homedetails/3419-E-Gun-Club-Rd-Holladay-UT-84121/2096702526_zpid/,7.0,7.0,9124.0,Cottonwood,East-SLC,142.37176676896098,large
2093627058,House For Sale,8521 Snake Creek Rd,BRIGHTON,UT,84121,1187000.0,"6 bds , 3 ba , 3,579 sqft",https://www.zillow.com/homedetails/8521-Snake-Creek-Rd-Brighton-UT-84121/2093627058_zpid/,6.0,3.0,3579.0,Cottonwood,East-SLC,331.65688739871473,large
83831599,House For Sale,2014 E Regal Stream Cv,SALT LAKE CITY,UT,84121,2400000.0,"6 bds , 6 ba , 8,477 sqft",https://www.zillow.com/homedetails/2014-E-Regal-Stream-Cv-Salt-Lake-City-UT-84121/83831599_zpid/,6.0,6.0,8477.0,Cottonwood,East-SLC,283.119027958004,large
12871208,House For Sale,1653 E 6670 S,SALT LAKE CITY,UT,84121,350000.0,"5 bds , 2 ba , 1,824 sqft",https://www.zillow.com/homedetails/1653-E-6670-S-Salt-Lake-City-UT-84121/12871208_zpid/,5.0,2.0,1824.0,Cottonwood,East-SLC,191.8859649122807,medium
12876919,House For Sale,7420 S Butler Hills Dr,SALT LAKE CITY,UT,84121,750000.0,"5 bds , 5 ba , 4,530 sqft",https://www.zillow.com/homedetails/7420-S-Butler-Hills-Dr-Salt-Lake-City-UT-84121/12876919_zpid/,5.0,5.0,4530.0,Cottonwood,East-SLC,165.56291390728478,large
12862563,House For Sale,2858 E Newmans Ln,SALT LAKE CITY,UT,84121,1400000.0,"6 bds , 7 ba , 9,103 sqft",https://www.zillow.com/homedetails/2858-E-Newmans-Ln-Salt-Lake-City-UT-84121/12862563_zpid/,6.0,7.0,9103.0,Cottonwood,East-SLC,153.79545204877513,large
12873168,House For Sale,6652 S Juliet Way,SALT LAKE CITY,UT,84121,720000.0,"5 bds , 3 ba , 4,380 sqft",https://www.zillow.com/homedetails/6652-S-Juliet-Way-Salt-Lake-City-UT-84121/12873168_zpid/,5.0,3.0,4380.0,Cottonwood,East-SLC,164.3835616438356,large
61169755,House For Sale,6147 S Verness Cv,SALT LAKE CITY,UT,84121,2975000.0,"4 bds , 6 ba , 9,087 sqft",https://www.zillow.com/homedetails/6147-S-Verness-Cv-Salt-Lake-City-UT-84121/61169755_zpid/,4.0,6.0,9087.0,Cottonwood,East-SLC,327.39077803455484,large
2091181098,House For Sale,7478 S Guardsman Pass Rd,BRIGHTON,UT,84121,1900000.0,"6 bds , 7 ba , 6,709 sqft",https://www.zillow.com/homedetails/7478-S-Guardsman-Pass-Rd-Brighton-UT-84121/2091181098_zpid/,6.0,7.0,6709.0,Cottonwood,East-SLC,283.20166939931437,large
12888425,House For Sale,8593 S Albion Basin Rd,SALT LAKE CITY,UT,84121,3900000.0,"4 bds , 3 ba , 3,076 sqft",https://www.zillow.com/homedetails/8593-S-Albion-Basin-Rd-Salt-Lake-City-UT-84121/12888425_zpid/,4.0,3.0,3076.0,Cottonwood,East-SLC,1267.8803641092327,large
2094390831,House For Sale,2412 E Oakcrest S Ln,HOLLADAY,UT,84121,1799000.0,"6 bds , 7 ba , 8,669 sqft",https://www.zillow.com/homedetails/2412-E-Oakcrest-S-Ln-Holladay-UT-84121/2094390831_zpid/,6.0,7.0,8669.0,Cottonwood,East-SLC,207.52105202445495,large
124272705,House For Sale,2496 E 6200 S,SALT LAKE CITY,UT,84121,1250000.0,"5 bds , 4 ba , 3,817 sqft",https://www.zillow.com/homedetails/2496-E-6200-S-Salt-Lake-City-UT-84121/124272705_zpid/,5.0,4.0,3817.0,Cottonwood,East-SLC,327.48231595493843,large
50587736,House For Sale,6190 S Murdoch Woods Pl,SALT LAKE CITY,UT,84121,1950000.0,"7 bds , 4 ba , 10,348 sqft",https://www.zillow.com/homedetails/6190-S-Murdoch-Woods-Pl-Salt-Lake-City-UT-84121/50587736_zpid/,7.0,4.0,10348.0,Cottonwood,East-SLC,188.44221105527637,large
2102836664,House For Sale,968 E Wheeler Farm Cv,MURRAY,UT,84121,1225000.0,"4 bds , 5 ba , 5,682 sqft",https://www.zillow.com/homedetails/968-E-Wheeler-Farm-Cv-Murray-UT-84121/2102836664_zpid/,4.0,5.0,5682.0,Cottonwood,East-SLC,215.59310102076734,large
2116994794,House For Sale,6599 S Juliet Way,COTTONWOOD HEIGHTS,UT,84121,995000.0,"6 bds , 5 ba , 6,414 sqft",https://www.zillow.com/homedetails/6599-S-Juliet-Way-Cottonwood-Heights-UT-84121/2116994794_zpid/,6.0,5.0,6414.0,Cottonwood,East-SLC,155.12940442781417,large
2094330661,House For Sale,6271 S Canyon Cove Dr,HOLLADAY,UT,84121,580000.0,"4 bds , 3 ba , 3,911 sqft",https://www.zillow.com/homedetails/6271-S-Canyon-Cove-Dr-Holladay-UT-84121/2094330661_zpid/,4.0,3.0,3911.0,Cottonwood,East-SLC,148.2996676041933,large
2091671829,House For Sale,12406 E Willow Loop Rd,BRIGHTON,UT,84121,1490000.0,"5 bds , 4 ba , 2,717 sqft",https://www.zillow.com/homedetails/12406-E-Willow-Loop-Rd-Brighton-UT-84121/2091671829_zpid/,5.0,4.0,2717.0,Cottonwood,East-SLC,548.398969451601,large
2091854177,House For Sale,12302 E Willow Loop Rd,BRIGHTON,UT,84121,1950000.0,"4 bds , 6 ba , 4,590 sqft",https://www.zillow.com/homedetails/12302-E-Willow-Loop-Rd-Brighton-UT-84121/2091854177_zpid/,4.0,6.0,4590.0,Cottonwood,East-SLC,424.83660130718954,large
2091181097,Condo For Sale,12080 E Bg Cwd Cn Rd # 106,BRIGHTON,UT,84121,199000.0,"Studio , 1 ba , 433 sqft",https://www.zillow.com/homedetails/12080-E-Bg-Cwd-Cn-Rd-106-Brighton-UT-84121/2091181097_zpid/,,1.0,433.0,Cottonwood,East-SLC,459.5842956120092,small
89426002,House For Sale,1962 E Nunley Cir,SALT LAKE CITY,UT,84121,580000.0,"3 bds , 3 ba , 4,444 sqft",https://www.zillow.com/homedetails/1962-E-Nunley-Cir-Salt-Lake-City-UT-84121/89426002_zpid/,3.0,3.0,4444.0,Cottonwood,East-SLC,130.51305130513052,large
72631282,House For Sale,1075 E Vine St,SALT LAKE CITY,UT,84121,1100000.0,"5 bds , 4 ba , 4,600 sqft",https://www.zillow.com/homedetails/1075-E-Vine-St-Salt-Lake-City-UT-84121/72631282_zpid/,5.0,4.0,4600.0,Cottonwood,East-SLC,239.1304347826087,large
12862531,House For Sale,5745 S Whitewater Dr,SALT LAKE CITY,UT,84121,945000.0,"6 bds , 5 ba , 7,508 sqft",https://www.zillow.com/homedetails/5745-S-Whitewater-Dr-Salt-Lake-City-UT-84121/12862531_zpid/,6.0,5.0,7508.0,Cottonwood,East-SLC,125.8657432072456,large
2091063599,Condo For Sale,12080 E Big Cottonwood Rd # 104,SOLITUDE,UT,84121,199000.0,"Studio , 1 ba , 432 sqft",https://www.zillow.com/homedetails/12080-E-Big-Cottonwood-Rd-104-Solitude-UT-84121/2091063599_zpid/,,1.0,432.0,Cottonwood,East-SLC,460.64814814814815,small
55442700,Condo For Sale,12090 E Big Cottonwood Canyon Rd # 309,SALT LAKE CITY,UT,84121,439900.0,"2 bds , 2 ba , 1,040 sqft",https://www.zillow.com/homedetails/12090-E-Big-Cottonwood-Canyon-Rd-309-Salt-Lake-City-UT-84121/55442700_zpid/,2.0,2.0,1040.0,Cottonwood,East-SLC,422.9807692307692,small
89423632,House For Sale,1968 E Nunley Cir,SALT LAKE CITY,UT,84121,580000.0,"3 bds , 3 ba , 4,444 sqft",https://www.zillow.com/homedetails/1968-E-Nunley-Cir-Salt-Lake-City-UT-84121/89423632_zpid/,3.0,3.0,4444.0,Cottonwood,East-SLC,130.51305130513052,large
89421590,House For Sale,1958 E Nunley Cir,SALT LAKE CITY,UT,84121,580000.0,"3 bds , 3 ba , 4,439 sqft",https://www.zillow.com/homedetails/1958-E-Nunley-Cir-Salt-Lake-City-UT-84121/89421590_zpid/,3.0,3.0,4439.0,Cottonwood,East-SLC,130.6600585717504,large
2098363612,Condo For Sale,12090 E Bg Cwd Cn Rd # 416,BRIGHTON,UT,84121,519000.0,"2 bds , 2 ba , 1,045 sqft",https://www.zillow.com/homedetails/12090-E-Bg-Cwd-Cn-Rd-416-Brighton-UT-84121/2098363612_zpid/,2.0,2.0,1045.0,Cottonwood,East-SLC,496.6507177033493,small
89429829,House For Sale,1964 E Nunley Cir,SALT LAKE CITY,UT,84121,580000.0,"3 bds , 3 ba , 4,444 sqft",https://www.zillow.com/homedetails/1964-E-Nunley-Cir-Salt-Lake-City-UT-84121/89429829_zpid/,3.0,3.0,4444.0,Cottonwood,East-SLC,130.51305130513052,large
2097169672,Condo For Sale,12090 E Bg Cwd Cn Rd # 205,BRIGHTON,UT,84121,410000.0,"2 bds , 2 ba , 962 sqft",https://www.zillow.com/homedetails/12090-E-Bg-Cwd-Cn-Rd-205-Brighton-UT-84121/2097169672_zpid/,2.0,2.0,962.0,Cottonwood,East-SLC,426.1954261954262,small
2091223781,For Sale by Owner,2148 E 6200 S,HOLLADAY,UT,84121,799000.0,"3 bds , 3 ba , 2,100 sqft",https://www.zillow.com/homedetails/2148-E-6200-S-Holladay-UT-84121/2091223781_zpid/,3.0,3.0,2100.0,Cottonwood,East-SLC,380.4761904761905,medium
2096292676,Condo For Sale,12150 E Big Cottonwood Rd # 001,SOLITUDE,UT,84121,1199000.0,"4 bds , 3 ba , 2,463 sqft",https://www.zillow.com/homedetails/12150-E-Big-Cottonwood-Rd-001-Solitude-UT-84121/2096292676_zpid/,4.0,3.0,2463.0,Cottonwood,East-SLC,486.80470970361347,large
