,beds,neighborhood,postal_code,region,year_month,price,price_normalized,price_normalized_date
14683,4.0,South_SLC,84115,South,2009-04-01,212000.0,1.8629173989455186,1996-04-01
14777,4.0,South_SLC,84115,South,2009-05-01,210100.0,1.8462214411247804,1996-04-01
14871,4.0,South_SLC,84115,South,2009-06-01,208500.0,1.8321616871704745,1996-04-01
14965,4.0,South_SLC,84115,South,2009-07-01,207900.0,1.82688927943761,1996-04-01
15059,4.0,South_SLC,84115,South,2009-08-01,206800.0,1.8172231985940246,1996-04-01
15153,4.0,South_SLC,84115,South,2009-09-01,204200.0,1.7943760984182777,1996-04-01
15247,4.0,South_SLC,84115,South,2009-10-01,200700.0,1.7636203866432338,1996-04-01
15341,4.0,South_SLC,84115,South,2009-11-01,200500.0,1.7618629173989455,1996-04-01
15435,4.0,South_SLC,84115,South,2009-12-01,193600.0,1.7012302284710017,1996-04-01
15529,4.0,South_SLC,84115,South,2010-01-01,181700.0,1.5966608084358525,1996-04-01
15623,4.0,South_SLC,84115,South,2010-02-01,175000.0,1.5377855887521967,1996-04-01
15717,4.0,South_SLC,84115,South,2010-03-01,176400.0,1.5500878734622143,1996-04-01
15811,4.0,South_SLC,84115,South,2010-04-01,176600.0,1.5518453427065027,1996-04-01
15905,4.0,South_SLC,84115,South,2010-05-01,176700.0,1.5527240773286468,1996-04-01
15999,4.0,South_SLC,84115,South,2010-06-01,176000.0,1.546572934973638,1996-04-01
16093,4.0,South_SLC,84115,South,2010-07-01,175300.0,1.5404217926186292,1996-04-01
16187,4.0,South_SLC,84115,South,2010-08-01,174400.0,1.5325131810193322,1996-04-01
16281,4.0,South_SLC,84115,South,2010-09-01,173400.0,1.523725834797891,1996-04-01
16375,4.0,South_SLC,84115,South,2010-10-01,172400.0,1.5149384885764499,1996-04-01
16469,4.0,South_SLC,84115,South,2010-11-01,171300.0,1.5052724077328647,1996-04-01
16563,4.0,South_SLC,84115,South,2010-12-01,171400.0,1.5061511423550087,1996-04-01
16657,4.0,South_SLC,84115,South,2011-01-01,172100.0,1.5123022847100176,1996-04-01
16751,4.0,South_SLC,84115,South,2011-02-01,171700.0,1.5087873462214412,1996-04-01
16845,4.0,South_SLC,84115,South,2011-03-01,169700.0,1.4912126537785588,1996-04-01
16939,4.0,South_SLC,84115,South,2011-04-01,168200.0,1.4780316344463973,1996-04-01
17033,4.0,South_SLC,84115,South,2011-05-01,166800.0,1.4657293497363797,1996-04-01
17127,4.0,South_SLC,84115,South,2011-06-01,165500.0,1.4543057996485063,1996-04-01
17221,4.0,South_SLC,84115,South,2011-07-01,164600.0,1.4463971880492092,1996-04-01
17315,4.0,South_SLC,84115,South,2011-08-01,164200.0,1.4428822495606326,1996-04-01
17409,4.0,South_SLC,84115,South,2011-09-01,162900.0,1.4314586994727592,1996-04-01
17503,4.0,South_SLC,84115,South,2011-10-01,160600.0,1.4112478031634446,1996-04-01
17597,4.0,South_SLC,84115,South,2011-11-01,159000.0,1.3971880492091389,1996-04-01
17691,4.0,South_SLC,84115,South,2011-12-01,159700.0,1.4033391915641475,1996-04-01
17785,4.0,South_SLC,84115,South,2012-01-01,161000.0,1.414762741652021,1996-04-01
17879,4.0,South_SLC,84115,South,2012-02-01,161400.0,1.4182776801405976,1996-04-01
17973,4.0,South_SLC,84115,South,2012-03-01,160900.0,1.413884007029877,1996-04-01
18067,4.0,South_SLC,84115,South,2012-04-01,160400.0,1.4094903339191565,1996-04-01
18161,4.0,South_SLC,84115,South,2012-05-01,160000.0,1.40597539543058,1996-04-01
18255,4.0,South_SLC,84115,South,2012-06-01,159900.0,1.4050966608084359,1996-04-01
18349,4.0,South_SLC,84115,South,2012-07-01,159300.0,1.3998242530755711,1996-04-01
18443,4.0,South_SLC,84115,South,2012-08-01,159400.0,1.4007029876977153,1996-04-01
18537,4.0,South_SLC,84115,South,2012-09-01,160000.0,1.40597539543058,1996-04-01
18631,4.0,South_SLC,84115,South,2012-10-01,161000.0,1.414762741652021,1996-04-01
18725,4.0,South_SLC,84115,South,2012-11-01,162100.0,1.4244288224956063,1996-04-01
18819,4.0,South_SLC,84115,South,2012-12-01,164400.0,1.444639718804921,1996-04-01
18913,4.0,South_SLC,84115,South,2013-01-01,166300.0,1.461335676625659,1996-04-01
19007,4.0,South_SLC,84115,South,2013-02-01,167800.0,1.4745166959578206,1996-04-01
19101,4.0,South_SLC,84115,South,2013-03-01,169800.0,1.492091388400703,1996-04-01
19195,4.0,South_SLC,84115,South,2013-04-01,172700.0,1.5175746924428823,1996-04-01
19289,4.0,South_SLC,84115,South,2013-05-01,174800.0,1.5360281195079086,1996-04-01
19383,4.0,South_SLC,84115,South,2013-06-01,176500.0,1.5509666080843585,1996-04-01
19477,4.0,South_SLC,84115,South,2013-07-01,178500.0,1.5685413005272408,1996-04-01
19571,4.0,South_SLC,84115,South,2013-08-01,180700.0,1.5878734622144113,1996-04-01
19665,4.0,South_SLC,84115,South,2013-09-01,183400.0,1.6115992970123023,1996-04-01
19759,4.0,South_SLC,84115,South,2013-10-01,186800.0,1.641476274165202,1996-04-01
19853,4.0,South_SLC,84115,South,2013-11-01,188100.0,1.6528998242530755,1996-04-01
19947,4.0,South_SLC,84115,South,2013-12-01,188300.0,1.6546572934973638,1996-04-01
20041,4.0,South_SLC,84115,South,2014-01-01,190600.0,1.6748681898066784,1996-04-01
20135,4.0,South_SLC,84115,South,2014-02-01,193100.0,1.696836555360281,1996-04-01
20229,4.0,South_SLC,84115,South,2014-03-01,192000.0,1.687170474516696,1996-04-01
20323,4.0,South_SLC,84115,South,2014-04-01,189800.0,1.6678383128295255,1996-04-01
20417,4.0,South_SLC,84115,South,2014-05-01,190100.0,1.6704745166959578,1996-04-01
20511,4.0,South_SLC,84115,South,2014-06-01,191600.0,1.6836555360281196,1996-04-01
20605,4.0,South_SLC,84115,South,2014-07-01,192000.0,1.687170474516696,1996-04-01
20699,4.0,South_SLC,84115,South,2014-08-01,192000.0,1.687170474516696,1996-04-01
20793,4.0,South_SLC,84115,South,2014-09-01,192700.0,1.6933216168717047,1996-04-01
20887,4.0,South_SLC,84115,South,2014-10-01,193100.0,1.696836555360281,1996-04-01
20981,4.0,South_SLC,84115,South,2014-11-01,192400.0,1.6906854130052724,1996-04-01
21075,4.0,South_SLC,84115,South,2014-12-01,192100.0,1.6880492091388402,1996-04-01
21169,4.0,South_SLC,84115,South,2015-01-01,192500.0,1.6915641476274166,1996-04-01
21263,4.0,South_SLC,84115,South,2015-02-01,193600.0,1.7012302284710017,1996-04-01
21357,4.0,South_SLC,84115,South,2015-03-01,195800.0,1.7205623901581721,1996-04-01
21451,4.0,South_SLC,84115,South,2015-04-01,198300.0,1.742530755711775,1996-04-01
21545,4.0,South_SLC,84115,South,2015-05-01,199600.0,1.7539543057996485,1996-04-01
21639,4.0,South_SLC,84115,South,2015-06-01,200500.0,1.7618629173989455,1996-04-01
21733,4.0,South_SLC,84115,South,2015-07-01,201500.0,1.7706502636203867,1996-04-01
21827,4.0,South_SLC,84115,South,2015-08-01,202100.0,1.7759226713532512,1996-04-01
21921,4.0,South_SLC,84115,South,2015-09-01,202900.0,1.7829525483304043,1996-04-01
22015,4.0,South_SLC,84115,South,2015-10-01,204100.0,1.7934973637961336,1996-04-01
22109,4.0,South_SLC,84115,South,2015-11-01,205200.0,1.803163444639719,1996-04-01
22203,4.0,South_SLC,84115,South,2015-12-01,206300.0,1.812829525483304,1996-04-01
22297,4.0,South_SLC,84115,South,2016-01-01,207200.0,1.820738137082601,1996-04-01
22391,4.0,South_SLC,84115,South,2016-02-01,207600.0,1.8242530755711774,1996-04-01
22485,4.0,South_SLC,84115,South,2016-03-01,207700.0,1.8251318101933216,1996-04-01
22579,4.0,South_SLC,84115,South,2016-04-01,208700.0,1.8339191564147628,1996-04-01
22673,4.0,South_SLC,84115,South,2016-05-01,210100.0,1.8462214411247804,1996-04-01
22767,4.0,South_SLC,84115,South,2016-06-01,211900.0,1.8620386643233744,1996-04-01
22861,4.0,South_SLC,84115,South,2016-07-01,213600.0,1.8769771528998243,1996-04-01
22955,4.0,South_SLC,84115,South,2016-08-01,214900.0,1.8884007029876977,1996-04-01
23049,4.0,South_SLC,84115,South,2016-09-01,216500.0,1.9024604569420036,1996-04-01
23143,4.0,South_SLC,84115,South,2016-10-01,219000.0,1.9244288224956063,1996-04-01
23237,4.0,South_SLC,84115,South,2016-11-01,222100.0,1.9516695957820738,1996-04-01
23331,4.0,South_SLC,84115,South,2016-12-01,225100.0,1.9780316344463973,1996-04-01
23425,4.0,South_SLC,84115,South,2017-01-01,227300.0,1.9973637961335677,1996-04-01
23519,4.0,South_SLC,84115,South,2017-02-01,228800.0,2.0105448154657295,1996-04-01
23613,4.0,South_SLC,84115,South,2017-03-01,230100.0,2.0219683655536027,1996-04-01
23707,4.0,South_SLC,84115,South,2017-04-01,232000.0,2.038664323374341,1996-04-01
23801,4.0,South_SLC,84115,South,2017-05-01,234000.0,2.0562390158172232,1996-04-01
23895,4.0,South_SLC,84115,South,2017-06-01,236500.0,2.078207381370826,1996-04-01
23989,4.0,South_SLC,84115,South,2017-07-01,238300.0,2.09402460456942,1996-04-01
24083,4.0,South_SLC,84115,South,2017-08-01,239600.0,2.1054481546572936,1996-04-01
24177,4.0,South_SLC,84115,South,2017-09-01,241000.0,2.117750439367311,1996-04-01
24271,4.0,South_SLC,84115,South,2017-10-01,242700.0,2.132688927943761,1996-04-01
24365,4.0,South_SLC,84115,South,2017-11-01,244000.0,2.1441124780316345,1996-04-01
24459,4.0,South_SLC,84115,South,2017-12-01,245600.0,2.15817223198594,1996-04-01
24553,4.0,South_SLC,84115,South,2018-01-01,248200.0,2.181019332161687,1996-04-01
24647,4.0,South_SLC,84115,South,2018-02-01,250400.0,2.2003514938488578,1996-04-01
20,5.0,South_SLC,84115,South,1996-04-01,124900.0,1.0,1996-04-01
114,5.0,South_SLC,84115,South,1996-05-01,124600.0,0.9975980784627703,1996-04-01
208,5.0,South_SLC,84115,South,1996-06-01,124000.0,0.9927942353883107,1996-04-01
302,5.0,South_SLC,84115,South,1996-07-01,124200.0,0.9943955164131305,1996-04-01
396,5.0,South_SLC,84115,South,1996-08-01,124400.0,0.9959967974379503,1996-04-01
490,5.0,South_SLC,84115,South,1996-09-01,124400.0,0.9959967974379503,1996-04-01
584,5.0,South_SLC,84115,South,1996-10-01,124400.0,0.9959967974379503,1996-04-01
678,5.0,South_SLC,84115,South,1996-11-01,124900.0,1.0,1996-04-01
772,5.0,South_SLC,84115,South,1996-12-01,125600.0,1.0056044835868696,1996-04-01
866,5.0,South_SLC,84115,South,1997-01-01,127000.0,1.0168134507606086,1996-04-01
960,5.0,South_SLC,84115,South,1997-02-01,127900.0,1.0240192153722978,1996-04-01
1054,5.0,South_SLC,84115,South,1997-03-01,128000.0,1.0248198558847077,1996-04-01
1148,5.0,South_SLC,84115,South,1997-04-01,127900.0,1.0240192153722978,1996-04-01
1242,5.0,South_SLC,84115,South,1997-05-01,128700.0,1.0304243394715773,1996-04-01
1336,5.0,South_SLC,84115,South,1997-06-01,129900.0,1.0400320256204965,1996-04-01
1430,5.0,South_SLC,84115,South,1997-07-01,131700.0,1.054443554843875,1996-04-01
1524,5.0,South_SLC,84115,South,1997-08-01,133100.0,1.065652522017614,1996-04-01
1618,5.0,South_SLC,84115,South,1997-09-01,134500.0,1.076861489191353,1996-04-01
1712,5.0,South_SLC,84115,South,1997-10-01,135600.0,1.0856685348278623,1996-04-01
1806,5.0,South_SLC,84115,South,1997-11-01,136200.0,1.0904723779023218,1996-04-01
1900,5.0,South_SLC,84115,South,1997-12-01,136200.0,1.0904723779023218,1996-04-01
1994,5.0,South_SLC,84115,South,1998-01-01,136900.0,1.0960768614891914,1996-04-01
2088,5.0,South_SLC,84115,South,1998-02-01,137900.0,1.1040832666132907,1996-04-01
2182,5.0,South_SLC,84115,South,1998-03-01,138500.0,1.1088871096877502,1996-04-01
2276,5.0,South_SLC,84115,South,1998-04-01,139800.0,1.1192954363490792,1996-04-01
2370,5.0,South_SLC,84115,South,1998-05-01,141700.0,1.134507606084868,1996-04-01
2464,5.0,South_SLC,84115,South,1998-06-01,142800.0,1.143314651721377,1996-04-01
2558,5.0,South_SLC,84115,South,1998-07-01,143300.0,1.1473178542834268,1996-04-01
2652,5.0,South_SLC,84115,South,1998-08-01,144200.0,1.154523618895116,1996-04-01
2746,5.0,South_SLC,84115,South,1998-09-01,144000.0,1.1529223378702962,1996-04-01
2840,5.0,South_SLC,84115,South,1998-10-01,143300.0,1.1473178542834268,1996-04-01
2934,5.0,South_SLC,84115,South,1998-11-01,143100.0,1.145716573258607,1996-04-01
3028,5.0,South_SLC,84115,South,1998-12-01,143700.0,1.1505204163330665,1996-04-01
3122,5.0,South_SLC,84115,South,1999-01-01,144300.0,1.155324259407526,1996-04-01
3216,5.0,South_SLC,84115,South,1999-02-01,145000.0,1.1609287429943955,1996-04-01
3310,5.0,South_SLC,84115,South,1999-03-01,145100.0,1.1617293835068054,1996-04-01
3404,5.0,South_SLC,84115,South,1999-04-01,145200.0,1.1625300240192153,1996-04-01
3498,5.0,South_SLC,84115,South,1999-05-01,145500.0,1.164931945556445,1996-04-01
3592,5.0,South_SLC,84115,South,1999-06-01,145800.0,1.167333867093675,1996-04-01
3686,5.0,South_SLC,84115,South,1999-07-01,145900.0,1.168134507606085,1996-04-01
3780,5.0,South_SLC,84115,South,1999-08-01,146200.0,1.1705364291433147,1996-04-01
3874,5.0,South_SLC,84115,South,1999-09-01,147700.0,1.1825460368294636,1996-04-01
3968,5.0,South_SLC,84115,South,1999-10-01,151100.0,1.2097678142514012,1996-04-01
4062,5.0,South_SLC,84115,South,1999-11-01,154300.0,1.2353883106485188,1996-04-01
4156,5.0,South_SLC,84115,South,1999-12-01,156100.0,1.2497998398718975,1996-04-01
4250,5.0,South_SLC,84115,South,2000-01-01,157400.0,1.2602081665332265,1996-04-01
4344,5.0,South_SLC,84115,South,2000-02-01,159100.0,1.2738190552441953,1996-04-01
4438,5.0,South_SLC,84115,South,2000-03-01,161400.0,1.2922337870296237,1996-04-01
4532,5.0,South_SLC,84115,South,2000-04-01,162800.0,1.3034427542033626,1996-04-01
4626,5.0,South_SLC,84115,South,2000-05-01,162900.0,1.3042433947157726,1996-04-01
4720,5.0,South_SLC,84115,South,2000-06-01,162500.0,1.301040832666133,1996-04-01
4814,5.0,South_SLC,84115,South,2000-07-01,162700.0,1.3026421136909527,1996-04-01
4908,5.0,South_SLC,84115,South,2000-08-01,163500.0,1.3090472377902322,1996-04-01
5002,5.0,South_SLC,84115,South,2000-09-01,164100.0,1.3138510808646917,1996-04-01
5096,5.0,South_SLC,84115,South,2000-10-01,164100.0,1.3138510808646917,1996-04-01
5190,5.0,South_SLC,84115,South,2000-11-01,164300.0,1.3154523618895115,1996-04-01
5284,5.0,South_SLC,84115,South,2000-12-01,165000.0,1.3210568454763811,1996-04-01
5378,5.0,South_SLC,84115,South,2001-01-01,165400.0,1.3242594075260208,1996-04-01
5472,5.0,South_SLC,84115,South,2001-02-01,164800.0,1.3194555644515613,1996-04-01
5566,5.0,South_SLC,84115,South,2001-03-01,164300.0,1.3154523618895115,1996-04-01
5660,5.0,South_SLC,84115,South,2001-04-01,164400.0,1.3162530024019214,1996-04-01
5754,5.0,South_SLC,84115,South,2001-05-01,164700.0,1.3186549239391514,1996-04-01
5848,5.0,South_SLC,84115,South,2001-06-01,165500.0,1.3250600480384307,1996-04-01
5942,5.0,South_SLC,84115,South,2001-07-01,165600.0,1.3258606885508406,1996-04-01
6036,5.0,South_SLC,84115,South,2001-08-01,164800.0,1.3194555644515613,1996-04-01
6130,5.0,South_SLC,84115,South,2001-09-01,164600.0,1.3178542834267415,1996-04-01
6224,5.0,South_SLC,84115,South,2001-10-01,165300.0,1.3234587670136109,1996-04-01
6318,5.0,South_SLC,84115,South,2001-11-01,164900.0,1.3202562049639712,1996-04-01
6412,5.0,South_SLC,84115,South,2001-12-01,164000.0,1.3130504403522818,1996-04-01
6506,5.0,South_SLC,84115,South,2002-01-01,163200.0,1.3066453162530025,1996-04-01
6600,5.0,South_SLC,84115,South,2002-02-01,162400.0,1.300240192153723,1996-04-01
6694,5.0,South_SLC,84115,South,2002-03-01,161400.0,1.2922337870296237,1996-04-01
6788,5.0,South_SLC,84115,South,2002-04-01,160600.0,1.2858286629303444,1996-04-01
6882,5.0,South_SLC,84115,South,2002-05-01,159800.0,1.2794235388310649,1996-04-01
6976,5.0,South_SLC,84115,South,2002-06-01,159000.0,1.2730184147317853,1996-04-01
7070,5.0,South_SLC,84115,South,2002-07-01,158700.0,1.2706164931945556,1996-04-01
7164,5.0,South_SLC,84115,South,2002-08-01,158700.0,1.2706164931945556,1996-04-01
7258,5.0,South_SLC,84115,South,2002-09-01,158400.0,1.2682145716573259,1996-04-01
7352,5.0,South_SLC,84115,South,2002-10-01,158000.0,1.2650120096076862,1996-04-01
7446,5.0,South_SLC,84115,South,2002-11-01,158100.0,1.2658126501200961,1996-04-01
7540,5.0,South_SLC,84115,South,2002-12-01,158600.0,1.2698158526821457,1996-04-01
7634,5.0,South_SLC,84115,South,2003-01-01,158900.0,1.2722177742193754,1996-04-01
7728,5.0,South_SLC,84115,South,2003-02-01,158600.0,1.2698158526821457,1996-04-01
7822,5.0,South_SLC,84115,South,2003-03-01,157800.0,1.2634107285828662,1996-04-01
7916,5.0,South_SLC,84115,South,2003-04-01,156800.0,1.255404323458767,1996-04-01
8010,5.0,South_SLC,84115,South,2003-05-01,157200.0,1.2586068855084067,1996-04-01
8104,5.0,South_SLC,84115,South,2003-06-01,158200.0,1.266613290632506,1996-04-01
8198,5.0,South_SLC,84115,South,2003-07-01,158000.0,1.2650120096076862,1996-04-01
8292,5.0,South_SLC,84115,South,2003-08-01,157900.0,1.2642113690952763,1996-04-01
8386,5.0,South_SLC,84115,South,2003-09-01,158500.0,1.2690152121697358,1996-04-01
8480,5.0,South_SLC,84115,South,2003-10-01,158700.0,1.2706164931945556,1996-04-01
8574,5.0,South_SLC,84115,South,2003-11-01,158700.0,1.2706164931945556,1996-04-01
8668,5.0,South_SLC,84115,South,2003-12-01,159000.0,1.2730184147317853,1996-04-01
8762,5.0,South_SLC,84115,South,2004-01-01,159100.0,1.2738190552441953,1996-04-01
8856,5.0,South_SLC,84115,South,2004-02-01,159200.0,1.2746196957566054,1996-04-01
8950,5.0,South_SLC,84115,South,2004-03-01,159600.0,1.277822257806245,1996-04-01
9044,5.0,South_SLC,84115,South,2004-04-01,160200.0,1.2826261008807045,1996-04-01
9138,5.0,South_SLC,84115,South,2004-05-01,160600.0,1.2858286629303444,1996-04-01
9232,5.0,South_SLC,84115,South,2004-06-01,161100.0,1.289831865492394,1996-04-01
9326,5.0,South_SLC,84115,South,2004-07-01,161200.0,1.2906325060048038,1996-04-01
9420,5.0,South_SLC,84115,South,2004-08-01,161300.0,1.2914331465172137,1996-04-01
9514,5.0,South_SLC,84115,South,2004-09-01,161400.0,1.2922337870296237,1996-04-01
9608,5.0,South_SLC,84115,South,2004-10-01,160900.0,1.288230584467574,1996-04-01
9702,5.0,South_SLC,84115,South,2004-11-01,160100.0,1.2818254603682946,1996-04-01
9796,5.0,South_SLC,84115,South,2004-12-01,160300.0,1.2834267413931144,1996-04-01
9890,5.0,South_SLC,84115,South,2005-01-01,160900.0,1.288230584467574,1996-04-01
9984,5.0,South_SLC,84115,South,2005-02-01,162100.0,1.2978382706164933,1996-04-01
10078,5.0,South_SLC,84115,South,2005-03-01,164300.0,1.3154523618895115,1996-04-01
10172,5.0,South_SLC,84115,South,2005-04-01,166100.0,1.3298638911128904,1996-04-01
10266,5.0,South_SLC,84115,South,2005-05-01,167900.0,1.344275420336269,1996-04-01
10360,5.0,South_SLC,84115,South,2005-06-01,170400.0,1.3642914331465172,1996-04-01
10454,5.0,South_SLC,84115,South,2005-07-01,174000.0,1.3931144915932747,1996-04-01
10548,5.0,South_SLC,84115,South,2005-08-01,177000.0,1.4171337069655725,1996-04-01
10642,5.0,South_SLC,84115,South,2005-09-01,178600.0,1.4299439551641313,1996-04-01
10736,5.0,South_SLC,84115,South,2005-10-01,180200.0,1.4427542033626901,1996-04-01
10830,5.0,South_SLC,84115,South,2005-11-01,183300.0,1.4675740592473978,1996-04-01
10924,5.0,South_SLC,84115,South,2005-12-01,186300.0,1.4915932746196958,1996-04-01
11018,5.0,South_SLC,84115,South,2006-01-01,189300.0,1.5156124899919936,1996-04-01
11112,5.0,South_SLC,84115,South,2006-02-01,192600.0,1.5420336269015211,1996-04-01
11206,5.0,South_SLC,84115,South,2006-03-01,196700.0,1.5748598879103282,1996-04-01
11300,5.0,South_SLC,84115,South,2006-04-01,200900.0,1.6084867894315453,1996-04-01
11394,5.0,South_SLC,84115,South,2006-05-01,204200.0,1.6349079263410728,1996-04-01
11488,5.0,South_SLC,84115,South,2006-06-01,206700.0,1.654923939151321,1996-04-01
11582,5.0,South_SLC,84115,South,2006-07-01,209100.0,1.6741393114491594,1996-04-01
11676,5.0,South_SLC,84115,South,2006-08-01,212700.0,1.7029623698959167,1996-04-01
11770,5.0,South_SLC,84115,South,2006-09-01,218100.0,1.7461969575660528,1996-04-01
11864,5.0,South_SLC,84115,South,2006-10-01,224000.0,1.7934347477982386,1996-04-01
11958,5.0,South_SLC,84115,South,2006-11-01,227600.0,1.822257806244996,1996-04-01
12052,5.0,South_SLC,84115,South,2006-12-01,231600.0,1.854283426741393,1996-04-01
12146,5.0,South_SLC,84115,South,2007-01-01,237500.0,1.901521216973579,1996-04-01
12240,5.0,South_SLC,84115,South,2007-02-01,242800.0,1.943955164131305,1996-04-01
12334,5.0,South_SLC,84115,South,2007-03-01,246600.0,1.9743795036028824,1996-04-01
12428,5.0,South_SLC,84115,South,2007-04-01,249600.0,1.9983987189751802,1996-04-01
12522,5.0,South_SLC,84115,South,2007-05-01,249600.0,1.9983987189751802,1996-04-01
12616,5.0,South_SLC,84115,South,2007-06-01,248700.0,1.9911929543634908,1996-04-01
12710,5.0,South_SLC,84115,South,2007-07-01,250900.0,2.0088070456365092,1996-04-01
12804,5.0,South_SLC,84115,South,2007-08-01,252700.0,2.023218574859888,1996-04-01
12898,5.0,South_SLC,84115,South,2007-09-01,252800.0,2.024019215372298,1996-04-01
12992,5.0,South_SLC,84115,South,2007-10-01,253700.0,2.031224979983987,1996-04-01
13086,5.0,South_SLC,84115,South,2007-11-01,255100.0,2.042433947157726,1996-04-01
13180,5.0,South_SLC,84115,South,2007-12-01,255900.0,2.0488390712570057,1996-04-01
13274,5.0,South_SLC,84115,South,2008-01-01,256500.0,2.053642914331465,1996-04-01
13368,5.0,South_SLC,84115,South,2008-02-01,256100.0,2.0504403522818255,1996-04-01
13462,5.0,South_SLC,84115,South,2008-03-01,252900.0,2.024819855884708,1996-04-01
13556,5.0,South_SLC,84115,South,2008-04-01,250600.0,2.0064051240992793,1996-04-01
13650,5.0,South_SLC,84115,South,2008-05-01,249700.0,1.99919935948759,1996-04-01
13744,5.0,South_SLC,84115,South,2008-06-01,247700.0,1.9831865492393914,1996-04-01
13838,5.0,South_SLC,84115,South,2008-07-01,244100.0,1.9543634907926342,1996-04-01
13932,5.0,South_SLC,84115,South,2008-08-01,241900.0,1.9367493995196157,1996-04-01
14026,5.0,South_SLC,84115,South,2008-09-01,241300.0,1.9319455564451562,1996-04-01
14120,5.0,South_SLC,84115,South,2008-10-01,241400.0,1.932746196957566,1996-04-01
14214,5.0,South_SLC,84115,South,2008-11-01,240500.0,1.9255404323458767,1996-04-01
14308,5.0,South_SLC,84115,South,2008-12-01,240600.0,1.9263410728582866,1996-04-01
14402,5.0,South_SLC,84115,South,2009-01-01,241800.0,1.9359487590072058,1996-04-01
14496,5.0,South_SLC,84115,South,2009-02-01,241500.0,1.933546837469976,1996-04-01
14590,5.0,South_SLC,84115,South,2009-03-01,240000.0,1.9215372297838271,1996-04-01
14684,5.0,South_SLC,84115,South,2009-04-01,238800.0,1.911929543634908,1996-04-01
14778,5.0,South_SLC,84115,South,2009-05-01,237000.0,1.8975180144115291,1996-04-01
14872,5.0,South_SLC,84115,South,2009-06-01,233400.0,1.8686949559647719,1996-04-01
14966,5.0,South_SLC,84115,South,2009-07-01,230300.0,1.843875100080064,1996-04-01
15060,5.0,South_SLC,84115,South,2009-08-01,227400.0,1.820656525220176,1996-04-01
15154,5.0,South_SLC,84115,South,2009-09-01,223500.0,1.7894315452361889,1996-04-01
15248,5.0,South_SLC,84115,South,2009-10-01,217900.0,1.744595676541233,1996-04-01
15342,5.0,South_SLC,84115,South,2009-11-01,216600.0,1.7341873498799039,1996-04-01
15436,5.0,South_SLC,84115,South,2009-12-01,208300.0,1.6677341873498799,1996-04-01
15530,5.0,South_SLC,84115,South,2010-01-01,194300.0,1.55564451561249,1996-04-01
15624,5.0,South_SLC,84115,South,2010-02-01,185800.0,1.487590072057646,1996-04-01
15718,5.0,South_SLC,84115,South,2010-03-01,187200.0,1.498799039231385,1996-04-01
15812,5.0,South_SLC,84115,South,2010-04-01,187600.0,1.502001601281025,1996-04-01
15906,5.0,South_SLC,84115,South,2010-05-01,187900.0,1.5044035228182546,1996-04-01
16000,5.0,South_SLC,84115,South,2010-06-01,187900.0,1.5044035228182546,1996-04-01
16094,5.0,South_SLC,84115,South,2010-07-01,187600.0,1.502001601281025,1996-04-01
16188,5.0,South_SLC,84115,South,2010-08-01,186000.0,1.4891913530824659,1996-04-01
16282,5.0,South_SLC,84115,South,2010-09-01,183700.0,1.4707766212970377,1996-04-01
16376,5.0,South_SLC,84115,South,2010-10-01,181200.0,1.4507606084867894,1996-04-01
16470,5.0,South_SLC,84115,South,2010-11-01,178800.0,1.4315452361889511,1996-04-01
16564,5.0,South_SLC,84115,South,2010-12-01,178700.0,1.4307445956765412,1996-04-01
16658,5.0,South_SLC,84115,South,2011-01-01,180700.0,1.44675740592474,1996-04-01
16752,5.0,South_SLC,84115,South,2011-02-01,181600.0,1.453963170536429,1996-04-01
16846,5.0,South_SLC,84115,South,2011-03-01,178400.0,1.4283426741393115,1996-04-01
16940,5.0,South_SLC,84115,South,2011-04-01,175300.0,1.4035228182546038,1996-04-01
17034,5.0,South_SLC,84115,South,2011-05-01,175700.0,1.4067253803042434,1996-04-01
17128,5.0,South_SLC,84115,South,2011-06-01,177600.0,1.421937550040032,1996-04-01
17222,5.0,South_SLC,84115,South,2011-07-01,177500.0,1.421136909527622,1996-04-01
17316,5.0,South_SLC,84115,South,2011-08-01,177200.0,1.4187349879903923,1996-04-01
17410,5.0,South_SLC,84115,South,2011-09-01,177200.0,1.4187349879903923,1996-04-01
17504,5.0,South_SLC,84115,South,2011-10-01,175600.0,1.4059247397918335,1996-04-01
17598,5.0,South_SLC,84115,South,2011-11-01,173000.0,1.3851080864691754,1996-04-01
17692,5.0,South_SLC,84115,South,2011-12-01,174000.0,1.3931144915932747,1996-04-01
17786,5.0,South_SLC,84115,South,2012-01-01,175400.0,1.4043234587670137,1996-04-01
17880,5.0,South_SLC,84115,South,2012-02-01,175300.0,1.4035228182546038,1996-04-01
17974,5.0,South_SLC,84115,South,2012-03-01,174300.0,1.3955164131305045,1996-04-01
18068,5.0,South_SLC,84115,South,2012-04-01,174300.0,1.3955164131305045,1996-04-01
18162,5.0,South_SLC,84115,South,2012-05-01,173600.0,1.3899119295436348,1996-04-01
18256,5.0,South_SLC,84115,South,2012-06-01,173600.0,1.3899119295436348,1996-04-01
18350,5.0,South_SLC,84115,South,2012-07-01,173400.0,1.388310648518815,1996-04-01
18444,5.0,South_SLC,84115,South,2012-08-01,173400.0,1.388310648518815,1996-04-01
18538,5.0,South_SLC,84115,South,2012-09-01,173700.0,1.3907125700560448,1996-04-01
